step,track_id,innov_x,innov_y,S00,S01,S10,S11
157,1,-0.25147945650099501,0.85500680820667596,9.505478721872624,0,0,9.505478721872624
157,2,-2.1214968088333208,1.9415330138987412,9.4689313909103667,0,0,9.4689313909103667
158,1,3.7740577532916149,-1.0323248689320346,9.5023871517947391,0,0,9.5023871517947391
158,2,0,0,0,0,0,0
159,1,0,0,0,0,0,0
159,2,5.9320033647782857,-1.9562160017985994,9.4922556386435719,0,0,9.4922556386435719
160,1,5.0595472876890213,6.783211094286357,9.5243049086241669,0,0,9.5243049086241669
160,2,0,0,0,0,0,0
161,1,4.8590828129851005,0.045264037308517358,9.5200454351749251,0,0,9.5200454351749251
161,2,0.0015657837801938967,-2.5127989704957145,9.5153997192699542,0,0,9.5153997192699542
162,1,4.9150394849102419,2.3199598200060505,9.5160375196965141,0,0,9.5160375196965141
162,2,-3.2290337682952703,-0.14843573192624038,9.5122133738700345,0,0,9.5122133738700345
163,1,0.25021035837447059,-0.74653412002600028,9.5122674386643418,0,0,9.5122674386643418
163,2,4.1054989990965183,-2.2173785509711554,9.5091804612684943,0,0,9.5091804612684943
164,1,1.2070699478737694,-5.1427391146236294,9.5087223465121653,0,0,9.5087223465121653
164,2,-1.1797372452450468,1.5552312666529984,9.5062952374689687,0,0,9.5062952374689687
165,1,0,0,0,0,0,0
165,2,-2.7356599215896615,-0.37800421053134808,9.5035521420918769,0,0,9.5035521420918769
166,1,0,0,0,0,0,0
166,2,0.64431772392598319,4.0224545879406692,9.5009457884992941,0,0,9.5009457884992941
167,1,1.9079254271013255,-4.5520565977263709,9.5567048033044433,0,0,9.5567048033044433
167,2,2.6319310237041904,-2.0306622475244915,9.4984709548731097,0,0,9.4984709548731097
168,1,1.9218112006221268,-6.0076678133379433,9.5501772177196589,0,0,9.5501772177196589
168,2,1.1393824741309579,-4.1653037247620563,9.4961225761698156,0,0,9.4961225761698156
169,1,-3.1623457491897398,-1.4201208711637514,9.5440574334901207,0,0,9.5440574334901207
