step,track_id,confirmed,x,y,vx,vy,misses,hits,maha2
287,4,1,182.80438444011807,-59.596954607721329,16.500996515681553,-5.5571893409112372,0,187,0.95713344784706833
287,8,1,20.228432858836467,70.652291150139177,-4.0140297836592955,-0.84064962787455944,2,25,0
288,1,1,-231.68721493468792,161.9069880039855,-12.814460955398301,6.7132196255150838,0,239,1.4743731915933576
288,2,1,18.401503245663829,75.037285067503674,-5.1905893317984306,-1.0223112045088696,1,229,0
288,4,1,183.62943426590215,-59.874814074766888,16.500996515681553,-5.5571893409112372,1,187,0
288,8,1,20.027731369653502,70.610258668745445,-4.0140297836592955,-0.84064962787455944,3,25,0
289,1,1,-232.4287465969403,162.28850988969381,-12.861607527580668,6.7346680349816515,0,240,0.45055661333381941
289,2,1,18.141973779073908,74.986169507278234,-5.1905893317984306,-1.0223112045088696,2,229,0
289,4,1,184.41478157040356,-60.26457237102283,16.481785692001456,-5.6113337279305373,0,188,0.43386490550196705
289,8,1,20.455721764076124,70.851655118783953,-3.7089915947561836,-0.70313131376654348,0,26,1.9528448976097301
290,1,1,-233.05743934474702,162.69032539904134,-12.854859883610725,6.7651908475967346,0,241,0.16580603967739563
290,2,1,17.882444312483987,74.935053947052793,-5.1905893317984306,-1.0223112045088696,3,229,0
290,4,1,185.52527817281157,-60.717863028273605,16.620135056295108,-5.6947682286578765,0,189,3.5219733236626771
290,8,1,20.406089691677771,71.191394098940364,-3.6438010652024868,-0.52318662445740649,0,27,0.80974574709015879
291,1,1,-233.95997567070279,162.63438816834662,-12.977046407008135,6.5797914268058761,0,242,8.4420838452031433
291,2,1,16.949910109043028,74.928757597601546,-5.463266317204047,-1.0041520941594402,0,230,5.6860583604173547
291,4,1,186.35628492562631,-61.002601439706496,16.620135056295108,-5.6947682286578765,1,189,0
291,8,1,20.223899638417645,71.165234767717493,-3.6438010652024868,-0.52318662445740649,1,27,0
292,1,1,-234.68266895716783,163.0345417222475,-13.01187522889424,6.6133575866724952,0,243,0.40384965980450427
292,2,1,16.676746793182826,74.878549992893568,-5.463266317204047,-1.0041520941594402,1,230,0
292,4,1,186.9699099954249,-61.386245988801534,16.515520087727651,-5.7423668227026452,0,190,1.6711416651230069
292,8,1,20.04170958515752,71.139075436494622,-3.6438010652024868,-0.52318662445740649,2,27,0
293,1,1,-235.419772026521,163.09874835804752,-13.052797205965993,6.4873119487865534,0,244,3.0525495142450412
293,2,1,16.403583477322623,74.82834238818559,-5.463266317204047,-1.0041520941594402,2,230,0
293,4,1,187.65874573343839,-61.880466379030715,16.449747103152099,-5.8418388059361162,0,191,1.8540297338905987
293,8,1,19.420240114416014,70.398451611197089,-3.8485627875680031,-0.85622062184913816,0,28,3.6201805383259442
294,1,1,-236.17390841719461,163.53124338455569,-13.100947255454932,6.5386086516553545,0,245,0.86556977561390114
294,2,1,16.130420161462421,74.778134783477611,-5.463266317204047,-1.0041520941594402,3,230,0
294,4,1,188.56336064171666,-62.220785314187339,16.489130262053479,-5.8649654099773851,0,192,0.27966897197108936
294,8,1,19.259100037419891,70.250399714039929,-3.8341048142799941,-0.90485161765130495,0,29,0.074844682289105596
295,1,1,-236.6864191348252,164.0770834553966,-13.033133614805111,6.6427577252414185,0,246,2.7151083306236252
295,2,1,16.131785245440671,75.089035774582513,-5.352669450251069,-0.85867541724661223,0,231,2.2611100808878071
295,4,1,189.26257205982307,-62.494731241522132,16.429146131378584,-5.8557208621192798,0,193,0.50689608692915533
295,8,1,19.067394796705891,70.205157133157357,-3.8341048142799941,-0.90485161765130495,1,29,0
296,1,1,-237.61409809136276,164.63395240161603,-13.164828004107109,6.7499803021612852,0,247,5.0921789016138463
296,2,1,15.355085772831206,74.819246729650644,-5.5575067372236786,-0.94995713487651567,0,232,3.8288151329759907
296,4,1,190.21006247361248,-62.639491181372179,16.489450970689454,-5.784892723644159,0,194,1.2198569489904467
296,8,1,18.87568955599189,70.159914552274785,-3.8341048142799941,-0.90485161765130495,2,29,0
297,1,1,-238.19726447562829,164.74694605952016,-13.128908212337072,6.6425652642679172,0,248,2.2735123752792492
297,2,1,15.077210435970022,74.771748872906812,-5.5575067372236786,-0.94995713487651567,1,232,0
297,4,1,190.88360473959133,-62.890262741754626,16.417279891806828,-5.7664958629122571,0,195,0.79964315672002462
297,8,1,18.500661935412662,70.289909415271069,-3.9168467984278639,-0.82575874413418904,0,30,0.39679241446389252
298,1,1,-238.76314483715427,165.02732129658858,-13.085457947836531,6.6177357886890213,0,249,0.44523358652019773
298,2,1,14.799335099108838,74.724251016162981,-5.5575067372236786,-0.94995713487651567,2,232,0
298,4,1,191.6049728150721,-63.182130778169153,16.369721339629688,-5.7681895154900626,0,196,0.33328049374827534
298,8,1,18.543555328314252,70.325057436076449,-3.8098391322725442,-0.79149812725668267,0,31,0.45835599548562544
299,1,1,-239.33297856263783,165.46502185788358,-13.044837616675199,6.6691196510305462,0,250,0.76465944572140176
299,2,1,14.521459762247654,74.67675315941915,-5.5575067372236786,-0.94995713487651567,3,232,0
299,4,1,192.35002796283445,-63.35614535767634,16.334626254508276,-5.7135163796414536,0,197,0.63311650395352803
299,8,1,18.266245617024982,70.337736871952899,-3.8485363149014713,-0.76820685656738097,0,32,0.086885061503804872
